generation,individual_id,fitness,wins,draws,losses,depth,search_mode,lmr_min_ply,lmr_full_depth_moves,pawn,knight,bishop,rook,queen,doubled_pawn_penalty,isolated_pawn_penalty,passed_pawn_bonus,protected_pawn_bonus,mobility_bonus,bishop_pair_bonus,king_shield_bonus,undeveloped_minor_penalty
22,699,2.00039,0,2,0,4,instinct,,,123,317,286,481,988,0,21,8,40,6,58,31,21
22,725,2.01088,0,2,0,4,instinct,,,121,304,284,480,934,33,34,13,42,5,56,13,20
22,733,1.98912,0,2,0,4,instinct,,,123,317,298,497,968,80,26,8,35,6,58,17,21
22,690,2.00556,0,2,0,4,instinct,,,124,321,271,464,934,33,34,0,42,5,52,17,20
22,694,1.99444,0,2,0,4,instinct,,,123,304,292,521,972,72,28,13,41,6,52,30,15
22,693,2.00327,0,2,0,4,instinct,,,126,304,284,559,972,72,21,14,46,6,52,20,27
22,722,1.99673,0,2,0,4,instinct,,,123,317,265,511,948,73,28,9,42,5,50,26,15
22,723,1.96036,0,2,0,4,instinct,,,121,334,292,521,957,72,24,14,39,11,53,33,23
22,720,2.03964,0,2,0,4,instinct,,,123,321,298,497,968,80,26,0,35,8,52,17,15
22,734,1.99347,0,2,0,4,instinct,,,123,293,284,505,952,71,25,8,42,5,58,24,15
22,731,2.00653,0,2,0,4,instinct,,,123,301,276,521,948,71,28,10,42,2,52,19,27
22,730,2.00542,0,2,0,4,instinct,,,121,313,292,559,972,72,26,0,28,0,52,26,33
22,728,1.99458,0,2,0,4,instinct,,,123,304,284,559,972,72,28,13,46,6,52,30,27
22,732,2.01771,0,2,0,4,instinct,,,123,309,286,462,968,0,21,0,35,6,52,22,15
22,625,1.98229,0,2,0,4,instinct,,,123,299,271,502,939,39,21,0,47,6,35,25,28
23,767,1.99067,0,2,0,4,instinct,,,119,317,291,503,988,39,28,22,36,0,51,30,16
23,693,2.00933,0,2,0,4,instinct,,,126,304,284,559,972,72,21,14,46,6,52,20,27
23,699,2.03418,0,2,0,4,instinct,,,123,317,286,481,988,0,21,8,40,6,58,31,21
23,758,1.96582,0,2,0,4,instinct,,,123,317,274,497,976,80,30,11,35,9,54,36,15
23,703,2.02785,0,2,0,4,instinct,,,129,313,292,521,867,73,26,0,50,3,52,30,15
23,568,1.97215,0,2,0,4,instinct,,,119,333,291,529,963,0,28,17,42,11,50,21,17
23,696,1.99295,0,2,0,4,instinct,,,129,313,292,559,972,69,26,0,36,1,48,30,35
23,695,2.00705,0,2,0,4,instinct,,,123,330,292,521,901,39,28,13,36,3,44,30,20
23,759,1.99907,0,2,0,4,instinct,,,119,313,292,559,979,0,19,9,43,6,48,32,35
23,731,2.00093,0,2,0,4,instinct,,,123,301,276,521,948,71,28,10,42,2,52,19,27
23,634,2.03075,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
23,760,1.96925,0,2,0,4,instinct,,,123,321,298,497,968,71,26,10,35,2,52,19,27
23,762,2.00054,0,2,0,4,instinct,,,123,313,298,521,867,75,28,6,35,3,45,36,17
23,757,1.99946,0,2,0,4,instinct,,,129,321,292,521,901,39,26,0,41,3,52,17,20
23,763,1.98122,0,2,0,4,instinct,,,123,317,286,481,867,0,21,11,50,11,52,30,15
23,690,2.01878,0,2,0,4,instinct,,,124,321,271,464,934,33,34,0,42,5,52,17,20
23,756,1.98928,0,2,0,4,instinct,,,135,313,305,472,968,73,26,0,50,11,55,30,15
23,730,2.01072,0,2,0,4,instinct,,,121,313,292,559,972,72,26,0,28,0,52,26,33
23,729,2.01174,0,2,0,4,instinct,,,119,317,291,481,988,0,28,17,42,6,58,21,17
23,638,1.98826,0,2,0,4,instinct,,,123,317,286,481,979,0,21,11,40,11,58,36,19
23,732,2.00325,0,2,0,4,instinct,,,123,309,286,462,968,0,21,0,35,6,52,22,15
23,765,1.99675,0,2,0,4,instinct,,,121,313,276,521,948,71,18,5,28,0,45,26,33
23,764,2.00591,0,2,0,4,instinct,,,124,323,275,557,971,72,25,1,26,8,49,26,33
23,752,1.99409,0,2,0,4,instinct,,,124,301,276,464,948,71,34,0,42,2,52,17,20
23,766,1.99122,0,2,0,4,instinct,,,123,330,317,520,968,39,26,0,43,9,54,30,21
23,725,2.00878,0,2,0,4,instinct,,,121,304,284,480,934,33,34,13,42,5,56,13,20
23,688,1.99301,0,2,0,4,instinct,,,123,321,298,497,968,80,26,0,35,8,52,17,15
23,754,2.00699,0,2,0,4,instinct,,,126,306,298,497,955,4,26,0,35,6,58,21,17
23,753,1.9761,0,2,0,4,instinct,,,125,330,286,437,968,8,21,0,36,3,36,23,20
23,755,2.0239,0,2,0,4,instinct,,,123,317,291,481,901,0,28,17,42,6,44,21,17
23,761,2.0037,0,2,0,4,instinct,,,123,313,298,559,972,72,26,0,28,8,52,26,33
23,720,1.9963,0,2,0,4,instinct,,,123,321,298,497,968,80,26,0,35,8,52,17,15
24,764,2.01424,0,2,0,4,instinct,,,124,323,275,557,971,72,25,1,26,8,49,26,33
24,693,1.98576,0,2,0,4,instinct,,,126,304,284,559,972,72,21,14,46,6,52,20,27
24,797,2.01831,0,2,0,4,instinct,,,123,317,298,481,988,74,15,0,28,5,50,28,30
24,793,1.98169,0,2,0,4,instinct,,,121,304,291,481,934,33,28,13,42,5,56,13,20
24,784,2.01142,0,2,0,4,instinct,,,123,317,272,481,901,0,26,3,42,0,53,26,18
24,634,1.98858,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
24,732,2.01075,0,2,0,4,instinct,,,123,309,286,462,968,0,21,0,35,6,52,22,15
24,796,1.98925,0,2,0,4,instinct,,,121,313,291,481,988,0,28,17,28,0,58,26,33
24,788,1.98382,0,2,0,4,instinct,,,123,317,291,489,901,0,36,14,47,6,44,21,17
24,789,2.01618,0,2,0,4,instinct,,,129,313,284,521,972,73,26,0,28,4,52,30,33
24,730,2.01585,0,2,0,4,instinct,,,121,313,292,559,972,72,26,0,28,0,52,26,33
24,703,1.98415,0,2,0,4,instinct,,,129,313,292,521,867,73,26,0,50,3,52,30,15
24,755,2.03064,0,2,0,4,instinct,,,123,317,291,481,901,0,28,17,42,6,44,21,17
24,754,1.96936,0,2,0,4,instinct,,,126,306,298,497,955,4,26,0,35,6,58,21,17
24,731,2.02987,0,2,0,4,instinct,,,123,301,276,521,948,71,28,10,42,2,52,19,27
24,799,1.97013,0,2,0,4,instinct,,,129,313,292,481,901,80,23,0,36,6,46,30,17
24,791,2.00975,0,2,0,4,instinct,,,124,321,292,521,934,33,30,0,41,13,52,18,21
24,785,1.99025,0,2,0,4,instinct,,,129,328,299,480,934,39,26,5,41,11,49,13,28
24,787,2.04021,0,2,0,4,instinct,,,123,309,286,559,968,0,26,0,28,6,52,22,15
24,792,1.95979,0,2,0,4,instinct,,,126,317,298,492,972,72,21,14,40,6,45,21,19
24,762,1.98698,0,2,0,4,instinct,,,123,313,298,521,867,75,28,6,35,3,45,36,17
24,695,2.01302,0,2,0,4,instinct,,,123,330,292,521,901,39,28,13,36,3,44,30,20
24,794,2,0,2,0,4,instinct,,,121,317,300,559,1000,0,26,0,28,0,53,28,33
24,699,2,0,2,0,4,instinct,,,123,317,286,481,988,0,21,8,40,6,58,31,21
24,786,2.03727,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
24,690,1.96273,0,2,0,4,instinct,,,124,321,271,464,934,33,34,0,42,5,52,17,20
24,795,1.99675,0,2,0,4,instinct,,,129,328,292,481,960,0,21,0,40,6,58,25,21
24,725,2.00325,0,2,0,4,instinct,,,121,304,284,480,934,33,34,13,42,5,56,13,20
24,761,1.97906,0,2,0,4,instinct,,,123,313,298,559,972,72,26,0,28,8,52,26,33
24,790,2.02094,0,2,0,4,instinct,,,121,330,298,497,937,72,26,0,34,0,51,26,33
24,729,1.99891,0,2,0,4,instinct,,,119,317,291,481,988,0,28,17,42,6,58,21,17
24,798,2.00109,0,2,0,4,instinct,,,123,310,286,487,901,0,21,8,42,6,62,21,21
25,786,2,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
25,817,2,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
25,784,1.9937,0,2,0,4,instinct,,,123,317,272,481,901,0,26,3,42,0,53,26,18
25,822,2.0063,0,2,0,4,instinct,,,121,313,292,559,901,73,26,0,41,0,52,26,33
25,827,2.00308,0,2,0,4,instinct,,,124,336,292,494,932,33,30,3,34,14,52,23,39
25,819,1.99692,0,2,0,4,instinct,,,121,304,284,480,934,73,26,0,41,11,58,25,15
25,798,2.00109,0,2,0,4,instinct,,,123,310,286,487,901,0,21,8,42,6,62,21,21
25,826,1.99891,0,2,0,4,instinct,,,121,330,298,487,937,0,21,8,34,0,51,21,33
25,797,1.97948,0,2,0,4,instinct,,,123,317,298,481,988,74,15,0,28,5,50,28,30
25,820,2.02052,0,2,0,4,instinct,,,131,339,276,521,948,33,23,0,42,0,50,27,27
25,764,1.9892,0,2,0,4,instinct,,,124,323,275,557,971,72,25,1,26,8,49,26,33
25,755,2.0108,0,2,0,4,instinct,,,123,317,291,481,901,0,28,17,42,6,44,21,17
25,789,2.00054,0,2,0,4,instinct,,,129,313,284,521,972,73,26,0,28,4,52,30,33
25,830,1.99946,0,2,0,4,instinct,,,123,327,267,521,985,6,21,14,42,2,56,19,15
25,825,2,0,2,0,4,instinct,,,123,314,286,559,968,0,32,0,32,6,44,16,15
25,790,2,0,2,0,4,instinct,,,121,330,298,497,937,72,26,0,34,0,51,26,33
25,824,2.01616,0,2,0,4,instinct,,,125,282,292,506,901,71,36,10,42,2,48,30,20
25,695,1.98384,0,2,0,4,instinct,,,123,330,292,521,901,39,28,13,36,3,44,30,20
25,816,2.02682,0,2,0,4,instinct,,,123,313,276,521,948,78,26,10,21,0,52,26,32
25,828,1.97318,0,2,0,4,instinct,,,129,313,264,497,915,72,22,0,28,3,51,30,38
